,name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
189823,,193469,3989542081,traffic_signals,,1,,,,-111.881065,33.4076395,,,
189826,,193472,3989542085,traffic_signals,,1,,,,-111.8871254,33.4074602,,,
189828,,193477,3989542098,traffic_signals,,1,,,,-111.8810647,33.4074939,,,
189829,,193479,3989542112,traffic_signals,,1,,,,-111.8871349,33.4075858,,,
189908,,193564,3994782753,traffic_signals,,1,,,,-111.8703969,33.3641298,,,
189949,,193609,3996206818,traffic_signals,,1,,,,-111.8732443,33.3785275,,,
189952,,193613,3996206831,traffic_signals,,1,,,,-111.8732461,33.3786597,,,
189966,,193632,4003696820,traffic_signals,,1,,,,-112.177676,33.4950108,,,
190004,,193678,4012141992,traffic_signals,,1,,,,-111.8371574,33.3788562,,,
190005,,193679,4012145626,traffic_signals,,1,,,,-111.837152,33.3787307,,,
190020,,193700,4014146079,traffic_signals,,1,,,,-111.8186056,33.3788023,,,
190021,,193701,4014146080,traffic_signals,,1,,,,-111.8186058,33.3789344,,,
190022,,193702,4014146082,traffic_signals,,1,,,,-111.8142535,33.3788291,,,
190023,,193703,4014146083,traffic_signals,,1,,,,-111.8142527,33.3789624,,,
190024,,193704,4014157469,traffic_signals,,1,,,,-111.8039989,33.3788873,,,
190025,,193705,4014157475,traffic_signals,,1,,,,-111.8072544,33.3790173,,,
190026,,193706,4014164792,traffic_signals,,1,,,,-111.807257,33.3788594,,,
190027,,193707,4014164793,traffic_signals,,1,,,,-111.8099627,33.3788483,,,
190029,,193709,4014164810,traffic_signals,,1,,,,-111.8099604,33.3789816,,,
190031,,193711,4014172108,traffic_signals,,1,,,,-111.8040068,33.3790198,,,
190060,,193746,4022588888,traffic_signals,,1,,,,-112.2600871,33.5806045,,,
190085,,193772,4029300189,traffic_signals,,1,,,,-111.874009,33.5970361,,,
190120,,193807,4041096736,traffic_signals,,1,,,,-111.7825707,33.3790947,,,
190125,,193812,4041109243,traffic_signals,,1,,,,-111.7825691,33.3789592,,,
190127,,193814,4041129818,traffic_signals,,1,,,,-111.76718,33.3791676,,,
190129,,193816,4041129823,traffic_signals,,1,,,,-111.767175,33.3790332,,,
190131,,193818,4041129833,traffic_signals,,1,,,,-111.762636,33.3791866,,,
190132,,193819,4041129835,traffic_signals,,1,,,,-111.7626381,33.37906,,,
190137,,193824,4041129872,traffic_signals,,1,,,,-111.766931,33.3791682,,,
190138,,193825,4041129884,traffic_signals,,1,,,,-111.766931,33.3790363,,,
190147,,193834,4041138334,traffic_signals,,1,,,,-111.7564622,33.3790757,,,
190149,,193840,4041139159,traffic_signals,,1,,,,-111.7564635,33.379212,,,
190235,,193933,4051117470,traffic_signals,,1,,,,-112.4182309,33.5953343,,,
190237,,193935,4052188999,traffic_signals,,1,,,,-112.405419,33.6818321,,,
190257,,193957,4054965230,traffic_signals,,1,,,,-111.8934222,33.3675469,,,
190363,,194071,4073560138,traffic_signals,,1,,,,-112.1171427,33.5649441,,,
190406,,194114,4081468331,traffic_signals,,1,,,,-112.1830334,33.6679799,,,
190416,,194124,4082312142,traffic_signals,,1,,,,-112.3342425,33.6978416,,,
190418,,194126,4082312147,traffic_signals,,1,,,,-112.3339633,33.6978412,,,
190452,,194166,4084465251,traffic_signals,,1,,,,-111.72124,33.3141763,,,
190454,,194170,4084467427,traffic_signals,,1,,,,-111.7210763,33.3141835,,,
190482,,194202,4084490995,traffic_signals,,1,,,,-111.721173,33.3250226,,,
190486,,194206,4084491001,traffic_signals,,1,,,,-111.721318,33.3250212,,,
190488,,194208,4084491005,traffic_signals,,1,,,,-111.7213808,33.3273119,,,
190497,,194217,4084496870,traffic_signals,,1,,,,-111.7211572,33.3284369,,,
190501,,194224,4084510569,traffic_signals,,1,,,,-111.9226118,33.4075789,,,
190502,,194225,4084525371,traffic_signals,,1,,,,-111.9226148,33.4074455,,,
190505,,194228,4084525376,traffic_signals,,1,,,,-111.926277,33.4075074,,,
190516,,194251,4085627468,traffic_signals,,1,,,,-111.7472852,33.2950678,,,
190517,,194252,4085627472,traffic_signals,,1,,,,-111.7474126,33.2949633,,,
190532,,194267,4089555954,traffic_signals,,1,,,,-112.0310971,33.6726609,,,
190535,,194270,4089555957,traffic_signals,,1,,,,-112.0309036,33.6726989,,,
190578,,194315,4096775561,traffic_signals,,1,,,,-112.4023732,33.6794701,,,
190580,,194317,4096775578,traffic_signals,,1,,,,-112.4023311,33.6791699,,,
190582,,194319,4096776790,traffic_signals,,1,,,,-112.4021792,33.6793179,,,
190585,,194322,4096776822,traffic_signals,,1,,,,-112.4025338,33.6793261,,,
190663,,194403,4111081767,traffic_signals,,1,,,,-112.1128093,33.7691811,,,
190664,,194404,4111081768,traffic_signals,,1,,,,-112.1130384,33.7691818,,,
190689,,194429,4115277714,traffic_signals,,1,,,,-112.347134,33.6363144,,,
190718,,194458,4127353301,traffic_signals,,1,,,,-112.1342587,33.5167273,,,
190719,,194459,4127511406,traffic_signals,,1,,,,-112.3524656,33.4644447,,,
190740,,194482,4146293308,traffic_signals,,1,,,,-112.0804248,33.4803088,,,
190741,,194483,4146293310,traffic_signals,,1,,,,-112.078747,33.4802911,,,
190746,,194489,4146351302,traffic_signals,,1,,,,-112.0433794,33.4514194,,,
190749,,194492,4147566092,traffic_signals,,1,,,,-112.0476441,33.4802236,,,
190789,,194537,4155135821,traffic_signals,,1,,,,-112.4136651,33.6388825,,,
190810,,194562,4157236420,traffic_signals,,1,,,,-112.2377133,33.5863169,,,
190834,,194586,4163890890,traffic_signals,,1,,,,-112.3795778,33.6726323,,,
190842,,194594,4163971559,traffic_signals,,1,,,,-112.3795837,33.6724982,,,
190853,,194605,4166570631,traffic_signals,,1,,,,-111.7421928,33.2974646,,,
190869,,194624,4171878432,traffic_signals,,1,,,,-111.900178,33.5239118,,,
190880,,194635,4173983642,traffic_signals,,1,,,,-111.8917107,33.4948581,,,
190963,,194727,4182596448,traffic_signals,,1,,,,-111.7145495,33.2924682,,,
191283,,195057,4277534305,traffic_signals,,1,,,,-111.9312927,33.4290308,,,
191468,,195246,4332594497,traffic_signals,,1,,,,-112.1688434,33.6545036,,,
191487,,195265,4341929508,traffic_signals,,1,,,,-111.8946072,33.3639276,,,
191498,,195276,4341934016,traffic_signals,,1,,,,-111.893934,33.3639192,,,
191499,,195277,4341934018,traffic_signals,,1,,,,-111.893936,33.363819,,,
191842,,195622,4346460089,traffic_signals,,1,,,,-112.2764983,33.711886,,,
191843,,195623,4346460090,traffic_signals,,1,,,,-112.2763743,33.7120184,,,
193249,,197035,4346554904,traffic_signals,,1,,,,-111.9456341,33.3071312,,,
195339,,199125,4347429022,traffic_signals,,1,,,,-112.272369,33.5191895,,,
200250,,204041,4347899747,traffic_signals,,1,,,,-111.9695232,33.3781173,,,
200794,,204585,4347927425,traffic_signals,,1,,,,-112.341669,33.5505905,,,
201256,,205049,4347954489,traffic_signals,,1,,,,-112.1342846,33.4939676,,,
201399,,205192,4347976867,traffic_signals,,1,,,,-111.856689,33.4086062,,,
204305,,208101,4352757590,traffic_signals,,1,,,,-111.9431759,33.4802049,,,
204761,,208557,4358197899,traffic_signals,,1,,,,-111.9457686,33.3071296,,,
204911,,208714,4391984874,traffic_signals,,1,,,,-112.1133086,33.4926264,,,
204933,,208738,4408247128,traffic_signals,,1,,,,-112.1975665,33.7122478,,,
204935,,208740,4408250567,traffic_signals,,1,,,,-112.186853,33.7123884,,,
204940,,208745,4408254177,traffic_signals,,1,,,,-112.1787767,33.7124372,,,
204941,,208746,4408255475,traffic_signals,,1,,,,-112.1697968,33.7125178,,,
204978,,208785,4421885228,traffic_signals,,1,,,,-111.9774186,33.6686928,,,
205072,,208884,4432552752,traffic_signals,,1,,,,-111.9888435,33.684803,,,
205121,,208933,4452847753,traffic_signals,,1,,,,-112.0345716,33.4802866,,,
205291,,209107,4480044495,traffic_signals,,1,,,,-112.2375719,33.6099811,,,
205298,,209114,4480106515,traffic_signals,,1,,,,-112.257605,33.6097208,,,
205338,,209159,4487437201,traffic_signals,,1,,,,-112.041622,33.5383907,,,
205510,,209349,4499926704,traffic_signals,,1,,,,-112.2353268,33.6527231,,,
205744,,209587,4548818770,traffic_signals,,1,,,,-111.9038316,33.6534318,,,
207871,,211720,4672054580,traffic_signals,,1,,,,-112.1172046,33.5924868,,,
207895,,211745,4679535376,traffic_signals,,1,,,,-112.426571,33.4500803,,,
207899,,211749,4679539431,traffic_signals,,1,,,,-112.4265915,33.4502802,,,
207963,,211813,4716134185,traffic_signals,,1,,,,-111.9291473,33.4148012,,,
207964,,211814,4716134186,traffic_signals,,1,,,,-111.9291456,33.4146674,,,
208107,,211960,4839076264,traffic_signals,,1,,,,-112.0014451,33.6439432,,,
208309,,212162,4849025088,traffic_signals,,1,,,,-111.617241,33.3213598,,,
208310,,212163,4849025089,traffic_signals,,1,,,,-111.6172409,33.3214952,,,
208477,,212330,4851778294,traffic_signals,,1,,,,-112.0052153,33.6290223,,,
208527,,212380,4861199355,traffic_signals,,1,,,,-111.7912338,33.422603,,,
208529,,212382,4861199379,traffic_signals,,1,,,,-111.7920988,33.4225893,,,
208986,,212841,4947761556,traffic_signals,,1,,,,-112.1906168,33.4226623,,,
208987,,212842,4947761567,traffic_signals,,1,,,,-112.188858,33.4226437,,,
209009,,212864,4947761661,traffic_signals,,1,,,,-112.190393,33.3773164,,,
209020,,212876,4947761689,traffic_signals,,1,,,,-112.1915676,33.3938747,,,
209025,,212882,4947761724,traffic_signals,,1,,,,-112.192558,33.4055499,,,
209222,,213082,5011170927,traffic_signals,,1,,,,-112.0209535,33.4657727,,,
209355,,213223,5048050492,traffic_signals,,1,,,,-111.8591813,33.32528,,,
209556,,213424,5068689004,traffic_signals,,1,,,,-112.3719049,33.652641,,,
209586,,213454,5070891744,traffic_signals,,1,,,,-111.7895925,33.2799783,,,
209587,,213455,5070891747,traffic_signals,,1,,,,-111.7897625,33.2798842,,,
209750,,213619,5071274123,traffic_signals,,1,,,,-112.0301212,33.4188042,,,
210173,,214053,5078986693,traffic_signals,,1,,,,-112.3442555,33.6342018,,,
210174,,214054,5078986694,traffic_signals,,1,,,,-112.3444073,33.6340593,,,
212226,,216150,5104732957,traffic_signals,,1,,,,-111.9478627,33.3052708,,,
213431,,217371,5128407743,traffic_signals,,1,,,,-112.0397449,33.4839856,,,
213532,,217472,5130216232,traffic_signals,,1,,,,-112.0379192,33.445142,,,
213640,,217580,5130629629,traffic_signals,,1,,,,-112.062474,33.4615553,,,
213641,,217581,5130629630,traffic_signals,,1,,,,-111.9723482,33.4556894,,,
213643,,217583,5130629632,traffic_signals,,1,,,,-112.0093354,33.4594063,,,
213644,,217584,5130629633,traffic_signals,,1,,,,-112.0159746,33.4618089,,,
213680,,217620,5130753517,traffic_signals,,1,,,,-111.6192606,33.3869337,,,
213687,,217627,5130773279,traffic_signals,,1,,,,-111.8917183,33.4189098,,,
213691,,217631,5130910783,traffic_signals,,1,,,,-111.8937868,33.3745794,,,
213693,,217633,5130910785,traffic_signals,,1,,,,-111.9573588,33.3859373,,,
213698,,217638,5130910790,traffic_signals,,1,,,,-111.8906683,33.396048,,,
213699,,217639,5130910791,traffic_signals,,1,,,,-111.8915789,33.4033075,,,
213700,,217640,5130910792,traffic_signals,,1,,,,-111.8908253,33.4107183,,,
213753,,217693,5132483941,traffic_signals,,1,,,,-112.1651839,33.6686889,,,
213754,,217694,5132483942,traffic_signals,,1,,,,-112.190306,33.6685311,,,
213755,,217695,5132483943,traffic_signals,,1,,,,-112.1733217,33.6687101,,,
213787,,217727,5132657344,traffic_signals,,1,,,,-111.850054,33.4504714,,,
213792,,217732,5132682851,traffic_signals,,1,,,,-112.2698286,33.5489314,,,
213818,,217758,5132906195,traffic_signals,,1,,,,-112.2520736,33.4619279,,,
213837,,217777,5132954518,traffic_signals,,1,,,,-112.2165723,33.4622802,,,
213852,,217792,5133008313,traffic_signals,,1,,,,-111.9125455,33.6557964,,,
213863,,217803,5133018578,traffic_signals,,1,,,,-111.9295727,33.6593416,,,
213869,,217809,5133033901,traffic_signals,,1,,,,-112.2416268,33.4626318,,,
213873,,217813,5133041712,traffic_signals,,1,,,,-111.9208627,33.656991,,,
213876,,217816,5133058847,traffic_signals,,1,,,,-111.9733013,33.6726037,,,
213877,,217817,5133068989,traffic_signals,,1,,,,-111.9563039,33.665814,,,
213878,,217818,5133118299,traffic_signals,,1,,,,-111.8933943,33.3240671,,,
213896,,217836,5134414573,traffic_signals,,1,,,,-111.8951006,33.6495363,,,
213897,,217837,5134451099,traffic_signals,,1,,,,-111.8928176,33.3386919,,,
213898,,217838,5134451100,traffic_signals,,1,,,,-111.8933541,33.331121,,,
213919,,217859,5134612580,traffic_signals,,1,,,,-111.999532,33.658273,,,
213922,,217862,5134612583,traffic_signals,,1,,,,-112.0268738,33.672463,,,
213924,,217864,5134612585,traffic_signals,,1,,,,-112.0362917,33.6710037,,,
213930,,217870,5134706089,traffic_signals,,1,,,,-112.0164569,33.5749483,,,
213936,,217876,5134728626,traffic_signals,,1,,,,-112.1173288,33.5782698,,,
213941,,217881,5134816122,traffic_signals,,1,,,,-111.695885,33.3869919,,,
213957,,217897,5134826471,traffic_signals,,1,,,,-112.1367061,33.4630729,,,
213965,,217905,5134868277,traffic_signals,,1,,,,-111.7228895,33.3868792,,,
213967,,217907,5134868279,traffic_signals,,1,,,,-111.733721,33.3861786,,,
213976,,217916,5135025268,traffic_signals,,1,,,,-112.0042457,33.6377645,,,
213988,,217928,5135148263,traffic_signals,,1,,,,-111.8195692,33.38578,,,
214004,,217944,5135277070,traffic_signals,,1,,,,-112.1125928,33.5218656,,,
214163,,218103,5137491291,traffic_signals,,1,,,,-112.0784054,33.6685148,,,
215301,,219242,5145805857,traffic_signals,,1,,,,-112.1667987,33.4623125,,,
215919,,219860,5147543232,traffic_signals,,1,,,,-112.4614315,33.4614306,,,
215924,,219866,5147543246,traffic_signals,,1,,,,-112.4615632,33.4614541,,,
216190,,220133,5149182995,traffic_signals,,1,,,,-111.5653262,33.2091198,,,
216757,,220701,5151207817,traffic_signals,,1,,,,-111.5460326,33.4078322,,,
217055,,220999,5151591462,traffic_signals,,1,,,,-112.119853,33.7224776,,,
218547,,222492,5158751092,traffic_signals,,1,,,,-111.6340424,33.2029793,,,
218680,,222625,5158866500,traffic_signals,,1,,,,-111.7900086,33.4154532,,,
220250,,224203,5176143536,traffic_signals,,1,,,,-111.811553,33.2918619,,,
220251,,224204,5176173155,traffic_signals,,1,,,,-111.816013,33.2918162,,,
220261,,224215,5178237320,traffic_signals,,1,,,,-112.100022,33.4621355,,,
222809,,226767,5202343490,traffic_signals,,1,,,,-111.746731,33.2978363,,,
222810,,226768,5202343491,traffic_signals,,1,,,,-111.746696,33.2979617,,,
225334,,229301,5215916213,traffic_signals,,1,,,,-111.9000126,33.582023,,,
225537,,229504,5241082192,traffic_signals,,1,,,,-111.9634914,33.6697987,,,
225552,,229519,5244080039,traffic_signals,,1,,,,-111.941965,33.385875,,,
225782,,229750,5280009872,crossing;traffic_signals,,1,,,,-111.9288549,33.4184369,,,
226338,,230306,5297067172,traffic_signals,,1,,,,-111.8929757,33.2614657,,,
226339,,230307,5297067173,traffic_signals,,1,,,,-111.8929706,33.2613522,,,
226530,,230499,5305809100,traffic_signals,,1,,,,-112.4278574,33.4502821,,,
226538,,230507,5305809231,traffic_signals,,1,,,,-112.4278417,33.4500845,,,
226717,,230687,5333539972,traffic_signals,,1,,,,-111.9366276,33.4162059,,,
226880,,230853,5361885732,traffic_signals,,1,,,,-112.324738,33.6089062,,,
226882,,230855,5361885736,traffic_signals,,1,,,,-112.324736,33.6090332,,,
226888,,230861,5361949505,traffic_signals,,1,,,,-112.3245097,33.5799696,,,
227182,,231156,5398668040,traffic_signals,,1,,,,-111.9547744,33.4406514,,,
227186,,231160,5398668050,traffic_signals,,1,,,,-111.954644,33.4408361,,,
227356,,231334,5421173971,traffic_signals,,1,,,,-111.7709244,33.4372492,,,
227461,,231440,5438649485,traffic_signals,,1,,,,-112.2684487,33.5226422,,,
227621,,231604,5449257800,traffic_signals,,1,,,,-111.622891,33.3281486,,,
227622,,231605,5449257804,traffic_signals,,1,,,,-111.6189501,33.3302433,,,
227866,,231850,5481997808,traffic_signals,,1,,,,-112.4185604,33.5951784,,,
227986,,231972,5492056744,traffic_signals,,1,,,,-112.1994178,33.5383828,,,
228225,,232211,5595701245,traffic_signals,,1,,,,-112.2550211,33.5198214,,,
228415,,232401,5634090955,traffic_signals,,1,,,,-111.8288648,33.3497534,,,
228722,,232708,5641650173,traffic_signals,,1,,,,-111.9652327,33.4219534,,,
229745,,233737,5725446306,traffic_signals,,1,,,,-112.283472,33.4644879,,,
229763,,233755,5727157081,traffic_signals,,1,,,,-111.6193267,33.199577,,,
229852,,233848,5732728077,traffic_signals,,1,,,,-111.7127762,33.3359613,,,
230085,,234081,5747768064,traffic_signals,,1,,,,-111.8920511,33.6183755,,,
230086,,234082,5747768065,traffic_signals,,1,,,,-111.8920498,33.6182279,,,
230087,,234083,5747768090,traffic_signals,,1,,,,-111.8907424,33.6182227,,,
230088,,234084,5747768091,traffic_signals,,1,,,,-111.8907317,33.6183674,,,
230468,,234464,5799495552,traffic_signals,,1,,,,-112.4094712,33.4501496,,,
231444,,235446,6001576637,traffic_signals,,1,,,,-111.9954042,33.413446,,,
231562,,235564,6037918718,traffic_signals,,1,,,,-112.2812676,33.4645303,,,
231563,,235565,6037918720,traffic_signals,,1,,,,-112.2812689,33.464673,,,
232748,,236770,6258537608,traffic_signals,,1,,,,-112.1170478,33.7090399,,,
233007,,237031,6304723818,traffic_signals,,1,,,,-111.9341622,33.6552977,,,
233302,,237329,6348821978,traffic_signals,,1,,,,-112.0636217,33.2922602,,,
233328,,237355,6351155210,traffic_signals,,1,,,,-112.1850876,33.4516599,,,
233373,,237400,6357046743,traffic_signals,,1,,,,-112.1949616,33.5673204,,,
233600,,237629,6377652122,traffic_signals,,1,,,,-112.0961207,33.4289629,,,
233924,,237959,6418706027,traffic_signals,,1,,,,-112.2898385,33.4499467,,,
234053,,238091,6439850244,traffic_signals,,1,,,,-112.324453,33.5727043,,,
234054,,238092,6439850250,traffic_signals,,1,,,,-112.3246144,33.5727102,,,
234070,,238110,6441695017,traffic_signals,,1,,,,-112.1891206,33.3775427,,,
234129,,238169,6441964861,traffic_signals,,1,,,,-112.0971688,33.2921619,,,
234399,,238439,6450892373,traffic_signals,,1,,,,-112.1881615,33.4249138,,,
234471,,238517,6465845016,traffic_signals,,1,,,,-111.7551308,33.277774,,,
234984,,239038,6512707103,traffic_signals,,1,,,,-111.8092811,33.4365401,,,
235099,,239159,6569454793,traffic_signals,,1,,,,-111.622997,33.3282677,,,
235480,,239545,6761093375,traffic_signals,,1,,,,-112.1868334,33.4407825,,,
235482,,239547,6761093377,traffic_signals,,1,,,,-112.1878927,33.436925,,,
237422,,241505,7053830803,traffic_signals,,1,,,,-112.1843068,33.4588087,,,
237807,,241899,7107909947,traffic_signals,,1,,,,-112.4444057,33.5661556,,,
237809,,241901,7107909949,traffic_signals,,1,,,,-112.444278,33.5661598,,,
237812,,241904,7107909957,traffic_signals,,1,,,,-112.4442747,33.5662834,,,
238796,,242889,7241548786,traffic_signals,,1,,,,-111.7314345,33.3067951,,,
238805,,242898,7241600524,traffic_signals,,1,,,,-111.9261726,33.4358001,,,
238806,,242899,7241600540,traffic_signals,,1,,,,-111.9263507,33.4364694,,,
238862,,242962,7248617461,traffic_signals,,1,,,,-111.9259205,33.5867185,,,
238863,,242965,7248617465,traffic_signals,,1,,,,-111.9260797,33.5867208,,,
238961,,243075,7265484503,traffic_signals,,1,,,,-111.8946126,33.3637947,,,
239026,,243141,7280628287,traffic_signals,,1,,,,-111.8919923,33.4075638,,,
239073,,243188,7295651791,traffic_signals,,1,,,,-111.8698549,33.4381647,,,
239074,,243189,7295651959,traffic_signals,,1,,,,-111.8695749,33.4383042,,,
239280,,243397,7390582412,traffic_signals,,1,,,,-111.6272989,33.3645887,,,
239434,,243551,7430326889,traffic_signals,,1,,,,-112.3242213,33.5500327,,,
239668,,243787,7444115321,traffic_signals,,1,,,,-112.1904068,33.3775365,,,
240266,,244399,7509123194,traffic_signals,,1,,,,-112.1889199,33.4224704,,,
240285,,244418,7509266815,traffic_signals,,1,,,,-112.1878975,33.437176,,,
240286,,244419,7509266816,traffic_signals,,1,,,,-112.1865707,33.4371553,,,
240857,,245003,7561297397,traffic_signals,,1,,,,-112.3413797,33.5505867,,,
240858,,245004,7561297398,traffic_signals,,1,,,,-112.341407,33.5511685,,,
242558,,246712,7907704364,traffic_signals,,1,,,,-112.3241632,33.5510164,,,
242560,,246714,7907704376,traffic_signals,,1,,,,-112.3244651,33.5500373,,,
243196,,247353,8038554057,traffic_signals,,1,,,,-112.1189575,33.7131693,,,
243199,,247356,8038554060,traffic_signals,,1,,,,-112.1160982,33.7130899,,,
243206,,247363,8038567014,traffic_signals,,1,,,,-112.1145527,33.7130534,,,
243220,,247377,8038567282,traffic_signals,,1,,,,-112.1204171,33.7128519,,,
243494,,247651,8127289166,traffic_signals,,1,,,,-111.790009,33.4152311,,,
244947,,249112,8493140264,traffic_signals,,1,,,,-112.1877301,33.4344043,,,
