name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,TMC
,7208,1199,3412,,,21.959496668999453,2,nan,94.95106,connector,20,,"LINESTRING (-112.05076 33.44836,-112.05087 33.44853)",
,7209,3413,5877,,,54.94280671344279,2,nan,94.95106,connector,20,,"LINESTRING (-112.03519 33.44743,-112.03462 33.4473)",
,7210,5877,3413,,,54.94280671344279,2,nan,94.95106,connector,20,,"LINESTRING (-112.03459 33.44739,-112.03516 33.44752)",
,7211,3414,5879,,,65.95613128067369,2,nan,94.95106,connector,20,,"LINESTRING (-112.04409 33.44851,-112.04342 33.44831)",
,7212,5879,3414,,,65.95613128067369,2,nan,94.95106,connector,20,,"LINESTRING (-112.04338 33.4484,-112.04405 33.4486)",
,7213,3415,1658,,,43.582805474747055,2,nan,94.95106,connector,20,,"LINESTRING (-112.04735 33.44871,-112.04764 33.44902)",
,7214,1658,3415,,,43.582805474747055,2,nan,94.95106,connector,20,,"LINESTRING (-112.04773 33.44897,-112.04744 33.44865)",
,7215,3416,906,,,47.183320511567544,2,nan,94.95106,connector,20,,"LINESTRING (-112.04084 33.44864,-112.04126 33.4484)",
,7216,906,3416,,,47.183320511567544,2,nan,94.95106,connector,20,,"LINESTRING (-112.04119 33.44832,-112.04078 33.44856)",
,7217,3417,1651,,,22.156727529127398,2,nan,94.95106,connector,20,,"LINESTRING (-112.05126 33.4485,-112.05116 33.44832)",
,7218,1651,3417,,,22.156727529127398,2,nan,94.95106,connector,20,,"LINESTRING (-112.05106 33.44836,-112.05116 33.44854)",
,7219,3418,1493,,,38.688768820664045,2,nan,94.95106,connector,20,,"LINESTRING (-112.03561 33.44766,-112.03589 33.44739)",
,7220,1493,3418,,,38.688768820664045,2,nan,94.95106,connector,20,,"LINESTRING (-112.0358 33.44733,-112.03553 33.44759)",
,7221,3419,1199,,,46.99717780754717,2,nan,94.95106,connector,20,,"LINESTRING (-112.05081 33.44876,-112.05086 33.44834)",
,7222,1199,3419,,,46.99717780754717,2,nan,94.95106,connector,20,,"LINESTRING (-112.05075 33.44833,-112.0507 33.44875)",
,7223,3420,1654,,,48.68889756259782,2,nan,94.95106,connector,20,,"LINESTRING (-112.04712 33.44873,-112.04688 33.44834)",
,7224,1654,3420,,,48.68889756259782,2,nan,94.95106,connector,20,,"LINESTRING (-112.04678 33.44838,-112.04702 33.44877)",
,7225,3421,1648,,,37.42612089701608,2,nan,94.95106,connector,20,,"LINESTRING (-112.05497 33.44864,-112.05517 33.44835)",
,7226,1648,3421,,,37.42612089701608,2,nan,94.95106,connector,20,,"LINESTRING (-112.05507 33.4483,-112.05487 33.4486)",
,7227,3422,908,,,59.425338323157014,2,nan,94.95106,connector,20,,"LINESTRING (-112.04508 33.44872,-112.04559 33.44839)",
,7228,908,3422,,,59.425338323157014,2,nan,94.95106,connector,20,,"LINESTRING (-112.04552 33.44832,-112.04502 33.44865)",
,7229,3423,5879,,,51.409864915739604,2,nan,94.95106,connector,20,,"LINESTRING (-112.0439 33.44802,-112.04338 33.44817)",
,7230,5879,3423,,,51.409864915739604,2,nan,94.95106,connector,20,,"LINESTRING (-112.04342 33.44826,-112.04394 33.4481)",
,7231,3424,5898,,,46.15427970008969,2,nan,94.95106,connector,20,,"LINESTRING (-112.05605 33.44859,-112.05647 33.44835)",
,7232,5898,3424,,,46.15427970008969,2,nan,94.95106,connector,20,,"LINESTRING (-112.0564 33.44828,-112.05599 33.44851)",
,7233,3425,1184,,,44.10890171492727,2,nan,94.95106,connector,20,,"LINESTRING (-112.0355 33.44795,-112.03583 33.44823)",
,7234,1184,3425,,,44.10890171492727,2,nan,94.95106,connector,20,,"LINESTRING (-112.03591 33.44817,-112.03558 33.44788)",
,7235,3426,5877,,,69.3162794885574,2,nan,94.95106,connector,20,,"LINESTRING (-112.03511 33.44676,-112.03457 33.44719)",
,7236,5877,3426,,,69.3162794885574,2,nan,94.95106,connector,20,,"LINESTRING (-112.03464 33.44726,-112.03519 33.44683)",
,7237,3427,5880,,,23.23347026882174,2,nan,94.95106,connector,20,,"LINESTRING (-112.04968 33.44813,-112.04988 33.44825)",
,7238,5880,3427,,,23.23347026882174,2,nan,94.95106,connector,20,,"LINESTRING (-112.04995 33.44817,-112.04975 33.44805)",
,7239,3428,1827,,,44.64144900305737,2,nan,94.95106,connector,20,,"LINESTRING (-112.03065 33.44869,-112.03018 33.44877)",
,7240,1827,3428,,,44.64144900305737,2,nan,94.95106,connector,20,,"LINESTRING (-112.0302 33.44886,-112.03067 33.44878)",
,7241,3429,2028,,,38.19287572791202,2,nan,94.95106,connector,20,,"LINESTRING (-112.02981 33.45101,-112.02989 33.45135)",
,7242,2028,3429,,,38.19287572791202,2,nan,94.95106,connector,20,,"LINESTRING (-112.03 33.45133,-112.02992 33.451)",
,7243,3430,631,,,64.5147328318472,2,nan,94.95106,connector,20,,"LINESTRING (-112.03307 33.44461,-112.03244 33.44436)",
,7244,631,3430,,,64.5147328318472,2,nan,94.95106,connector,20,,"LINESTRING (-112.0324 33.44445,-112.03302 33.4447)",
,7245,3431,1580,,,71.20038880632892,2,nan,94.95106,connector,20,,"LINESTRING (-112.03496 33.44479,-112.03456 33.44534)",
,7246,1580,3431,,,71.20038880632892,2,nan,94.95106,connector,20,,"LINESTRING (-112.03466 33.44538,-112.03505 33.44483)",
,7247,3432,1491,,,56.839697764863935,2,nan,94.95106,connector,20,,"LINESTRING (-112.03603 33.44492,-112.03659 33.44471)",
,7248,1491,3432,,,56.839697764863935,2,nan,94.95106,connector,20,,"LINESTRING (-112.03654 33.44462,-112.03598 33.44483)",
,7249,3433,1762,,,154.35532213214708,2,nan,94.95106,connector,20,,"LINESTRING (-112.03183 33.45009,-112.03106 33.45133)",
,7250,1762,3433,,,154.35532213214708,2,nan,94.95106,connector,20,,"LINESTRING (-112.03116 33.45137,-112.03193 33.45014)",
,7251,3434,246,,,72.32313655924243,2,nan,94.95106,connector,20,,"LINESTRING (-112.03552 33.44911,-112.03613 33.44953)",
,7252,246,3434,,,72.32313655924243,2,nan,94.95106,connector,20,,"LINESTRING (-112.0362 33.44945,-112.03559 33.44904)",
,7253,3435,1821,,,32.28936353997885,2,nan,94.95106,connector,20,,"LINESTRING (-112.03052 33.44794,-112.03018 33.44798)",
,7254,1821,3435,,,32.28936353997885,2,nan,94.95106,connector,20,,"LINESTRING (-112.0302 33.44808,-112.03054 33.44803)",
,7255,3436,1140,,,43.003595356405796,2,nan,94.95106,connector,20,,"LINESTRING (-112.0334 33.44794,-112.03331 33.44832)",
,7256,1140,3436,,,43.003595356405796,2,nan,94.95106,connector,20,,"LINESTRING (-112.03342 33.44834,-112.03351 33.44796)",
,7257,3437,620,,,28.863448720973874,2,nan,94.95106,connector,20,,"LINESTRING (-112.03474 33.45115,-112.03455 33.45136)",
,7258,620,3437,,,28.863448720973874,2,nan,94.95106,connector,20,,"LINESTRING (-112.03464 33.45142,-112.03483 33.45121)",
,7259,3438,1762,,,41.45067475366347,2,nan,94.95106,connector,20,,"LINESTRING (-112.03114 33.45173,-112.03117 33.45136)",
,7260,1762,3438,,,41.45067475366347,2,nan,94.95106,connector,20,,"LINESTRING (-112.03106 33.45135,-112.03102 33.45172)",
,7261,3439,1140,,,41.73273354239492,2,nan,94.95106,connector,20,,"LINESTRING (-112.0331 33.44802,-112.03332 33.44835)",
,7262,1140,3439,,,41.73273354239492,2,nan,94.95106,connector,20,,"LINESTRING (-112.03341 33.44831,-112.0332 33.44798)",
,7263,3440,246,,,47.73868928048942,2,nan,94.95106,connector,20,,"LINESTRING (-112.03607 33.44906,-112.0361 33.44949)",
,7264,246,3440,,,47.73868928048942,2,nan,94.95106,connector,20,,"LINESTRING (-112.03622 33.44948,-112.03618 33.44906)",
,7265,3441,1762,,,42.22257460616709,2,nan,94.95106,connector,20,,"LINESTRING (-112.03142 33.45107,-112.03108 33.45132)",
,7266,1762,3441,,,42.22257460616709,2,nan,94.95106,connector,20,,"LINESTRING (-112.03115 33.45139,-112.03149 33.45114)",
,7267,3442,5896,,,31.6695635409622,2,nan,94.95106,connector,20,,"LINESTRING (-112.03051 33.44843,-112.03022 33.44828)",
,7268,5896,3442,,,31.6695635409622,2,nan,94.95106,connector,20,,"LINESTRING (-112.03016 33.44836,-112.03045 33.44851)",
,7269,3443,247,,,34.4416108392372,2,nan,94.95106,connector,20,,"LINESTRING (-112.03483 33.44917,-112.03456 33.44939)",
,7270,247,3443,,,34.4416108392372,2,nan,94.95106,connector,20,,"LINESTRING (-112.03464 33.44945,-112.03491 33.44924)",
,7271,3444,435,,,101.27864869344353,2,nan,94.95106,connector,20,,"LINESTRING (-112.03197 33.4521,-112.03266 33.45139)",
,7272,435,3444,,,101.27864869344353,2,nan,94.95106,connector,20,,"LINESTRING (-112.03257 33.45133,-112.03188 33.45204)",
,7273,3445,249,,,132.187488953493,2,nan,94.95106,connector,20,,"LINESTRING (-112.03162 33.44918,-112.0302 33.44926)",
,7274,249,3445,,,132.187488953493,2,nan,94.95106,connector,20,,"LINESTRING (-112.0302 33.44935,-112.03162 33.44927)",
,7275,3446,415,,,73.47839659093026,2,nan,94.95106,connector,20,,"LINESTRING (-112.03231 33.45234,-112.03261 33.45295)",
,7276,415,3446,,,73.47839659093026,2,nan,94.95106,connector,20,,"LINESTRING (-112.03271 33.45292,-112.03242 33.4523)",
,7277,3447,1762,,,108.76332798024906,2,nan,94.95106,connector,20,,"LINESTRING (-112.03156 33.45226,-112.03117 33.45134)",
,7278,1762,3447,,,108.76332798024906,2,nan,94.95106,connector,20,,"LINESTRING (-112.03106 33.45137,-112.03146 33.45229)",
,7279,3448,336,,,111.20344035726765,2,nan,94.95106,connector,20,,"LINESTRING (-112.03137 33.45274,-112.03019 33.45292)",
,7280,336,3448,,,111.20344035726765,2,nan,94.95106,connector,20,,"LINESTRING (-112.03021 33.45301,-112.03139 33.45284)",
,7281,3449,1762,,,81.14432635013026,2,nan,94.95106,connector,20,,"LINESTRING (-112.03178 33.45088,-112.03108 33.45131)",
,7282,1762,3449,,,81.14432635013026,2,nan,94.95106,connector,20,,"LINESTRING (-112.03115 33.45139,-112.03185 33.45095)",
,7283,3450,1177,,,61.470265430900845,2,nan,94.95106,connector,20,,"LINESTRING (-112.03223 33.44873,-112.03248 33.44821)",
,7284,1177,3450,,,61.470265430900845,2,nan,94.95106,connector,20,,"LINESTRING (-112.03237 33.44817,-112.03213 33.44869)",
,7285,3451,334,,,120.74284954680347,2,nan,94.95106,connector,20,,"LINESTRING (-112.03147 33.45009,-112.03019 33.45027)",
,7286,334,3451,,,120.74284954680347,2,nan,94.95106,connector,20,,"LINESTRING (-112.03021 33.45037,-112.03149 33.45019)",
,7287,3452,1816,,,55.98487913565163,2,nan,94.95106,connector,20,,"LINESTRING (-112.03196 33.44779,-112.0319 33.44729)",
,7288,1816,3452,,,55.98487913565163,2,nan,94.95106,connector,20,,"LINESTRING (-112.03179 33.4473,-112.03185 33.4478)",
,7289,3453,1762,,,51.92435773248662,2,nan,94.95106,connector,20,,"LINESTRING (-112.0315 33.4517,-112.03116 33.45132)",
,7290,1762,3453,,,51.92435773248662,2,nan,94.95106,connector,20,,"LINESTRING (-112.03107 33.45138,-112.03141 33.45175)",
,7291,3454,1763,,,77.6873914089813,2,nan,94.95106,connector,20,,"LINESTRING (-112.03103 33.45223,-112.0302 33.45215)",
,7292,1763,3454,,,77.6873914089813,2,nan,94.95106,connector,20,,"LINESTRING (-112.03019 33.45224,-112.03102 33.45232)",
,7293,3455,1823,,,64.74409798114444,2,nan,94.95106,connector,20,,"LINESTRING (-112.034 33.4478,-112.03371 33.44832)",
,7294,1823,3455,,,64.74409798114444,2,nan,94.95106,connector,20,,"LINESTRING (-112.03381 33.44836,-112.03411 33.44784)",
,7295,3456,1177,,,113.76722008423565,2,nan,94.95106,connector,20,,"LINESTRING (-112.03221 33.4492,-112.03248 33.4482)",
,7296,1177,3456,,,113.76722008423565,2,nan,94.95106,connector,20,,"LINESTRING (-112.03237 33.44818,-112.0321 33.44918)",
,7297,3457,1177,,,30.604625900071213,2,nan,94.95106,connector,20,,"LINESTRING (-112.03219 33.44799,-112.03238 33.44822)",
,7298,1177,3457,,,30.604625900071213,2,nan,94.95106,connector,20,,"LINESTRING (-112.03247 33.44816,-112.03228 33.44794)",
,7299,3458,1823,,,38.45766731429774,2,nan,94.95106,connector,20,,"LINESTRING (-112.03382 33.448,-112.0337 33.44833)",
,7300,1823,3458,,,38.45766731429774,2,nan,94.95106,connector,20,,"LINESTRING (-112.03381 33.44836,-112.03393 33.44802)",
,7301,3459,365,,,116.79110746284563,2,nan,94.95106,connector,20,,"LINESTRING (-112.0326 33.45026,-112.03383 33.45046)",
,7302,365,3459,,,116.79110746284563,2,nan,94.95106,connector,20,,"LINESTRING (-112.03385 33.45037,-112.03262 33.45017)",
,7303,3460,645,,,59.96051215718322,2,nan,94.95106,connector,20,,"LINESTRING (-112.03539 33.45117,-112.03595 33.45144)",
,7304,645,3460,,,59.96051215718322,2,nan,94.95106,connector,20,,"LINESTRING (-112.03601 33.45136,-112.03545 33.45109)",
,7305,3461,435,,,83.4076776448469,2,nan,94.95106,connector,20,,"LINESTRING (-112.03199 33.45082,-112.03257 33.45139)",
,7306,435,3461,,,83.4076776448469,2,nan,94.95106,connector,20,,"LINESTRING (-112.03266 33.45133,-112.03208 33.45076)",
,7307,3462,1177,,,87.68925820516738,2,nan,94.95106,connector,20,,"LINESTRING (-112.03198 33.44889,-112.03247 33.44822)",
,7308,1177,3462,,,87.68925820516738,2,nan,94.95106,connector,20,,"LINESTRING (-112.03238 33.44817,-112.03188 33.44884)",
,7309,3463,1161,,,22.51902304144116,2,nan,94.95106,connector,20,,"LINESTRING (-112.03218 33.44749,-112.03212 33.44729)",
,7310,1161,3463,,,22.51902304144116,2,nan,94.95106,connector,20,,"LINESTRING (-112.03201 33.44731,-112.03207 33.44751)",
,7311,3464,1580,,,98.73186956573247,2,nan,94.95106,connector,20,,"LINESTRING (-112.03417 33.44455,-112.03456 33.44538)",
,7312,1580,3464,,,98.73186956573247,2,nan,94.95106,connector,20,,"LINESTRING (-112.03466 33.44534,-112.03428 33.44451)",
,7313,3465,248,,,77.44820110072845,2,nan,94.95106,connector,20,,"LINESTRING (-112.03283 33.44954,-112.03365 33.44946)",
,7314,248,3465,,,77.44820110072845,2,nan,94.95106,connector,20,,"LINESTRING (-112.03364 33.44937,-112.03281 33.44944)",
,7315,3466,1816,,,80.66565174160338,2,nan,94.95106,connector,20,,"LINESTRING (-112.03159 33.44799,-112.0319 33.44731)",
,7316,1816,3466,,,80.66565174160338,2,nan,94.95106,connector,20,,"LINESTRING (-112.03179 33.44728,-112.03148 33.44796)",
,7317,3467,182,,,98.58471011512084,2,nan,94.95106,connector,20,,"LINESTRING (-112.05801 33.44597,-112.05901 33.44567)",
,7318,182,3467,,,98.58471011512084,2,nan,94.95106,connector,20,,"LINESTRING (-112.05898 33.44558,-112.05798 33.44588)",
,7319,3468,480,,,38.18067355348083,2,nan,94.95106,connector,20,,"LINESTRING (-112.05621 33.4454,-112.05648 33.44514)",
,7320,480,3468,,,38.18067355348083,2,nan,94.95106,connector,20,,"LINESTRING (-112.0564 33.44508,-112.05613 33.44534)",
,7321,3469,480,,,119.0733711599834,2,nan,94.95106,connector,20,,"LINESTRING (-112.05764 33.44474,-112.05642 33.44507)",
,7322,480,3469,,,119.0733711599834,2,nan,94.95106,connector,20,,"LINESTRING (-112.05646 33.44516,-112.05768 33.44483)",
,7323,3470,407,,,66.22615369500771,2,nan,94.95106,connector,20,,"LINESTRING (-112.05148 33.4455,-112.05211 33.44522)",
,7324,407,3470,,,66.22615369500771,2,nan,94.95106,connector,20,,"LINESTRING (-112.05206 33.44514,-112.05143 33.44542)",
,7325,3471,226,,,36.06489384746407,2,nan,94.95106,connector,20,,"LINESTRING (-112.05398 33.44492,-112.05419 33.44519)",
,7326,226,3471,,,36.06489384746407,2,nan,94.95106,connector,20,,"LINESTRING (-112.05429 33.44514,-112.05407 33.44487)",
,7327,3472,407,,,62.76263951215857,2,nan,94.95106,connector,20,,"LINESTRING (-112.05274 33.44534,-112.05211 33.44514)",
,7328,407,3472,,,62.76263951215857,2,nan,94.95106,connector,20,,"LINESTRING (-112.05207 33.44523,-112.0527 33.44543)",
,7329,3473,599,,,81.67225079079638,2,nan,94.95106,connector,20,,"LINESTRING (-112.05811 33.44499,-112.05898 33.44507)",
,7330,599,3473,,,81.67225079079638,2,nan,94.95106,connector,20,,"LINESTRING (-112.05899 33.44498,-112.05812 33.4449)",
,7331,3474,40,,,38.631805093631755,2,nan,94.95106,connector,20,,"LINESTRING (-112.05026 33.44541,-112.04999 33.44515)",
,7332,40,3474,,,38.631805093631755,2,nan,94.95106,connector,20,,"LINESTRING (-112.0499 33.44521,-112.05017 33.44548)",
,7333,3475,226,,,74.82720175304273,2,nan,94.95106,connector,20,,"LINESTRING (-112.05474 33.44464,-112.0542 33.44513)",
,7334,226,3475,,,74.82720175304273,2,nan,94.95106,connector,20,,"LINESTRING (-112.05428 33.4452,-112.05482 33.4447)",
,7335,3476,190,,,74.13166830621181,2,nan,94.95106,connector,20,,"LINESTRING (-112.05701 33.44566,-112.0564 33.4461)",
,7336,190,3476,,,74.13166830621181,2,nan,94.95106,connector,20,,"LINESTRING (-112.05648 33.44617,-112.05708 33.44574)",
,7337,3477,226,,,36.68098637452359,2,nan,94.95106,connector,20,,"LINESTRING (-112.05462 33.44527,-112.05427 33.44512)",
,7338,226,3477,,,36.68098637452359,2,nan,94.95106,connector,20,,"LINESTRING (-112.05422 33.44521,-112.05457 33.44536)",
,7339,3478,480,,,47.73344382487013,2,nan,94.95106,connector,20,,"LINESTRING (-112.05681 33.44481,-112.05641 33.44507)",
,7340,480,3478,,,47.73344382487013,2,nan,94.95106,connector,20,,"LINESTRING (-112.05647 33.44515,-112.05688 33.44489)",
,7341,3479,226,,,81.00572066122243,2,nan,94.95106,connector,20,,"LINESTRING (-112.05511 33.44526,-112.05425 33.44512)",
,7342,226,3479,,,81.00572066122243,2,nan,94.95106,connector,20,,"LINESTRING (-112.05423 33.44521,-112.05508 33.44535)",
,7343,3480,480,,,76.81593821657464,2,nan,94.95106,connector,20,,"LINESTRING (-112.05718 33.4448,-112.05642 33.44507)",
,7344,480,3480,,,76.81593821657464,2,nan,94.95106,connector,20,,"LINESTRING (-112.05646 33.44516,-112.05722 33.44489)",
,7345,3481,226,,,25.723598474936775,2,nan,94.95106,connector,20,,"LINESTRING (-112.05401 33.4453,-112.05426 33.44521)",
,7346,226,3481,,,25.723598474936775,2,nan,94.95106,connector,20,,"LINESTRING (-112.05422 33.44512,-112.05396 33.44522)",
,7347,3482,480,,,84.55332768445471,2,nan,94.95106,connector,20,,"LINESTRING (-112.0556 33.44541,-112.05646 33.44516)",
,7348,480,3482,,,84.55332768445471,2,nan,94.95106,connector,20,,"LINESTRING (-112.05642 33.44507,-112.05556 33.44532)",
,7349,3483,226,,,40.27359416607948,2,nan,94.95106,connector,20,,"LINESTRING (-112.05405 33.4455,-112.05429 33.44519)",
,7350,226,3483,,,40.27359416607948,2,nan,94.95106,connector,20,,"LINESTRING (-112.05419 33.44514,-112.05396 33.44545)",
,7351,3484,480,,,30.997770453584167,2,nan,94.95106,connector,20,,"LINESTRING (-112.05616 33.44495,-112.0564 33.44515)",
,7352,480,3484,,,30.997770453584167,2,nan,94.95106,connector,20,,"LINESTRING (-112.05648 33.44508,-112.05624 33.44488)",
,7353,3485,17,,,72.03458877955174,2,nan,94.95106,connector,20,,"LINESTRING (-112.06146 33.446,-112.06087 33.44558)",
,7354,17,3485,,,72.03458877955174,2,nan,94.95106,connector,20,,"LINESTRING (-112.0608 33.44565,-112.06139 33.44607)",
,7355,3486,1590,,,45.3818539540731,2,nan,94.95106,connector,20,,"LINESTRING (-112.06038 33.44752,-112.06006 33.44721)",
,7356,1590,3486,,,45.3818539540731,2,nan,94.95106,connector,20,,"LINESTRING (-112.05998 33.44727,-112.0603 33.44758)",
,7357,3487,17,,,50.46582508762622,2,nan,94.95106,connector,20,,"LINESTRING (-112.06122 33.4453,-112.0608 33.44558)",
,7358,17,3487,,,50.46582508762622,2,nan,94.95106,connector,20,,"LINESTRING (-112.06087 33.44565,-112.06129 33.44537)",
,7359,3488,915,,,71.60681184031263,2,nan,94.95106,connector,20,,"LINESTRING (-112.06296 33.44798,-112.06364 33.44829)",
,7360,915,3488,,,71.60681184031263,2,nan,94.95106,connector,20,,"LINESTRING (-112.06369 33.44821,-112.06301 33.4479)",
,7361,3489,5897,,,36.827567111945896,2,nan,94.95106,connector,20,,"LINESTRING (-112.0618 33.44797,-112.06206 33.44822)",
,7362,5897,3489,,,36.827567111945896,2,nan,94.95106,connector,20,,"LINESTRING (-112.06214 33.44816,-112.06189 33.44791)",
,7363,3490,1650,,,40.04224401647736,2,nan,94.95106,connector,20,,"LINESTRING (-112.06016 33.44799,-112.06022 33.44834)",
,7364,1650,3490,,,40.04224401647736,2,nan,94.95106,connector,20,,"LINESTRING (-112.06033 33.44833,-112.06027 33.44797)",
,7365,3491,1629,,,50.04904999717081,2,nan,94.95106,connector,20,,"LINESTRING (-112.06081 33.44798,-112.0611 33.44836)",
,7366,1629,3491,,,50.04904999717081,2,nan,94.95106,connector,20,,"LINESTRING (-112.06119 33.44831,-112.0609 33.44793)",
,7367,3492,913,,,42.66859189350809,2,nan,94.95106,connector,20,,"LINESTRING (-112.06154 33.44804,-112.06179 33.44836)",
,7368,913,3492,,,42.66859189350809,2,nan,94.95106,connector,20,,"LINESTRING (-112.06188 33.44831,-112.06164 33.44799)",
,7369,3493,192,,,54.36488078262165,2,nan,94.95106,connector,20,,"LINESTRING (-112.05155 33.44595,-112.05205 33.4462)",
,7370,192,3493,,,54.36488078262165,2,nan,94.95106,connector,20,,"LINESTRING (-112.05211 33.44612,-112.05161 33.44586)",
,7371,3494,1590,,,27.824161181678797,2,nan,94.95106,connector,20,,"LINESTRING (-112.0599 33.44747,-112.06007 33.44727)",
,7372,1590,3494,,,27.824161181678797,2,nan,94.95106,connector,20,,"LINESTRING (-112.05997 33.44721,-112.05981 33.44742)",
,7373,3495,1151,,,91.61376150380909,2,nan,94.95106,connector,20,,"LINESTRING (-112.05328 33.44796,-112.05317 33.44714)",
,7374,1151,3495,,,91.61376150380909,2,nan,94.95106,connector,20,,"LINESTRING (-112.05306 33.44715,-112.05317 33.44797)",
,7375,3496,1151,,,80.29639130952873,2,nan,94.95106,connector,20,,"LINESTRING (-112.05319 33.44642,-112.05306 33.44714)",
,7376,1151,3496,,,80.29639130952873,2,nan,94.95106,connector,20,,"LINESTRING (-112.05317 33.44715,-112.0533 33.44643)",
